transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
122,7712392187289089384,1366-10-21,11,45,6953318171282741086,-6288015018349788693,0.6928975593986719,0.5259052446490012,ksvxgGa
152,5320363567325025430,1517-04-08,163,246,-7133675240652168077,-2539395257161466493,0.40244592816248703,0.7301447515635128,hXB70bbA0agYMRO8fk
162,6778063403936557383,1846-11-11,71,30,1385818690783361808,-6934080358002516678,0.7832090756208816,0.03464031133120282,6SEYBwuzBuXf
102,12102489682834715407,0151-06-25,112,247,-6730615309902564911,-4890910795143702901,0.8931069764802416,0.1010854195221964,4y5UeiRunq4ydA7P
174,14823050626495504706,0081-05-29,95,184,6651171138917029691,1201695302353424115,0.6820457358861333,0.21712007912331377,geNBxaNqjXxkf
138,9492025208633749939,0420-11-04,87,74,8992338382916416819,1649922912633117943,0.6511900347861286,0.35214044859642946,paNWlr6jHoVKBjF3KG
114,15376582553193212909,0198-11-09,254,75,-3912677888204051457,3291517744988656019,0.014415505157812092,0.6808575334142523,YitdIaH4XXfKThoWzBs
196,5846682362948459825,1762-01-24,202,139,6608156221569464240,-4831303061700420301,0.056027780808971195,0.4324001182264441,JtR9gxP
132,7402359521708763353,1806-08-07,153,155,3184260646209229177,229127444866447986,0.7162893547034487,0.6597156063146933,8WZQnf08K4F
189,7989767971729124913,1741-03-22,177,81,-1718131140555983078,-5787982765803034264,0.9110130494982612,0.9501351727576252,IKcFEXhuy2HcQu
198,14712511750242413348,2420-10-25,232,141,-2130868931945747991,-3113048680148176200,0.42560762290080545,0.4957672319293521,znCOEVISc
103,7119775214931443334,0458-06-25,156,201,-6207950825329673549,1621281871780331806,0.8639745023638011,0.6632067845089116,eMcZLv6eXBE
169,10173648442181201896,1627-02-22,14,200,5757191704730785758,-8513387282031693502,0.8828826101202162,0.009503354876762016,aBT54LrkqkpeJe
154,16711082801701029678,2107-11-06,94,56,8948237210219425857,-6206205474482271449,0.9198668015844431,0.057524449122641985,rKbeE
169,3199599838264289158,2313-11-13,115,98,-5434192334445201580,-2635936536468743796,0.9016648149726004,0.6622986632304529,dwBrBXno
178,15501783543480573290,2846-08-16,51,202,4706871856569059418,5675356907651578760,0.6325900089734693,0.35070543717359015,yXWlsH
193,8172999288950900134,2540-05-16,221,184,-4947512634603949816,-3053360774847981141,0.47900097726002067,0.655902054008609,Ps9DNDHT7TszG
156,11188857971459550764,1429-10-11,153,173,-2873508523338802569,2381095439103455969,0.19206958334353808,0.019713534167959956,wgB219
177,5786110565393751126,2550-04-30,185,54,6283938425287454778,-6288253368662387663,0.11928308154431089,0.30730378161390914,7cjsLNa7oi
124,18082448478239390620,2278-03-13,105,91,-619784096499313733,2347697855419041844,0.03390350970174838,0.3655889214183282,egktqwZl8rbVz9PFuY
199,6275450075556418611,0899-12-19,157,134,7359383143157977260,1312164003384671565,0.4753982308801489,0.6827072012395764,0dSI0EljQnY14l2cHn
174,14064440620291811085,1690-02-12,98,239,2195775406759176839,1119160959652003385,0.76535059183296,0.1536420042246307,mWGhJpDyU
113,6804523827838499025,1893-04-24,134,189,2347541868400462553,5150294609573021976,0.10222275499249889,0.1937014385195588,S8aKGf
155,14366592062030048278,0886-04-20,157,183,-244849460690787990,-664669163410130665,0.21455383624889168,0.28151232347760513,Ehlps1cEOEIoWV
142,11911796308582332725,2467-11-20,167,160,-2952894460242348655,1201134019937356625,0.4326576106526163,0.32738489704984786,DhJlm2x
120,2265604782669122292,0737-08-08,209,15,-4403149268522662724,7524423391103354874,0.31774864379052203,0.014529581744358921,ibmCMl29iM
164,7385815802158908273,1380-03-02,178,116,570945378420036608,373415038223059182,0.6005122732412647,0.2844309621546314,WqCRhffDG8Uqu
181,9150118093090581354,1797-01-14,32,74,160082542811814098,-3539074936311038103,0.4592558861586412,0.836452242702449,rqVtie
121,6547423129581384146,0856-03-19,250,12,-3019361616021609794,-8196160165687614772,0.1004996114767076,0.05757282991947377,63ZERLPI
150,166779212504853660,1267-03-10,20,150,1761052534436697987,3488533560085030227,0.271383668295464,0.9341156493270799,hKHov
113,17119525677416429866,1233-10-13,246,102,-6633811968222552551,9066148370915544854,0.2987809230249511,0.5369107259361569,ESqNmDxQWp
173,3815284688258936471,2731-08-10,89,69,5443673677696267037,-1249671552934666805,0.7399685969889894,0.8767652256410424,oPQThYS3tp77C0T
134,2849739227636672660,0380-01-02,91,54,1031500254883951816,-346947625751773483,0.852394667087788,0.14071736935655232,lJEXiNPq
144,16469274967495663395,0269-11-26,222,100,-8754603241186839814,-683295614974029482,0.1662220345953893,0.36128610013559037,SBUXWxLC2jte2bG
144,5165153067980108827,1154-11-16,207,91,1533550143245716464,-6869153183957334697,0.508890252480505,0.0929335979442284,KVNNj8AkfcsP52JwAZ7
166,8214673652994558719,2536-01-09,221,80,-2998398969237119948,-2453652411228505020,0.7329729959898328,0.6751522098778335,KY5XTsYfbsMRSYET3hE
138,14054527458718416509,2983-07-07,130,150,3557975729106850197,-2949871121866411229,0.24366128863825776,0.10864402329749778,omQ3zXbsweTe
152,10973668425844421028,1936-10-21,105,223,8057233081441796270,-836511717359585950,0.9926303348431071,0.3751942738379177,MeD0aaymPESd3r83lc1
169,9391752759565781103,0042-09-15,156,13,361259713235243141,6620559248799262173,0.9909048569579262,0.36578365364813625,e5IO0a7
147,2233753164470305846,2321-02-08,159,228,8846990338320143787,2202836037658663899,0.2896310045520817,0.37376559245619334,BxdQ5pGhULTv5QGTNja
167,16593888783792001992,2920-02-22,117,246,-4975372759586688334,-7101451932932140010,0.09279564607659907,0.13172134692394333,lvI7n
183,11771144870566780157,0946-02-18,159,220,-614707469405152533,-499658201388430689,0.9449888849852766,0.7476655467022608,00zUn0l4icBV5tMUI3
174,6135111121462697057,1455-01-27,176,187,-9170000211392671550,-5203726515694447510,0.30349422570443585,0.7905487266617537,aj1dL
109,13395457012748456021,1522-07-03,0,197,-455044798736576842,-3971418937996561939,0.005632516085966155,0.8639158604335653,86JxZ
194,10031008214682862124,2781-10-09,105,236,9028245021488039128,-545806412108401394,0.44715391599898524,0.9764084503013615,EGqkbvcoOZApi
159,11502197119318830499,0991-03-29,221,98,2019378204224534913,1962274060418822115,0.9486999232283563,0.8895620591500781,cdyPfx
175,12338126204872622680,2065-03-09,210,110,2081691630746505171,280313278585252224,0.9201269577468455,0.36906811114533256,aZnoIzBi2CDg
187,6636587958685136109,0679-09-10,168,80,7884325389807550049,2887814472662741790,0.3482048770960159,0.5780270087089966,GZwBDNMhwlTF4Yvy
125,7742185262690964691,2751-05-21,97,217,267691021744869952,3064507185259515573,0.924326571185574,0.13909515306608167,63hn8JpZ
140,3150829171429301217,1521-09-01,53,22,-2708497771022336050,-8969847397883948286,0.816053945347051,0.10050160549808795,c889Qf6o
188,3039186358442503397,0657-06-29,118,102,-3917051284807922105,-4087821302974830843,0.09149969872327557,0.22647322551658178,AjjoE5
139,12661308494833286547,0177-07-19,173,18,5410043418321964681,2778489779698994873,0.6190630379649227,0.7102400602490024,y75nZ
181,646482925649239306,2479-12-14,191,130,-7610416913656618746,-7566493489156087831,0.7585596881703502,0.29653399332425234,0aYseCbSZEfY4TFv
133,17337247283373274067,2266-08-30,6,123,-3359812306124370358,8052431894472232834,0.14231160581375246,0.8623059562702745,YxPTunPP0Lyv9D
190,1612308038570890065,0042-01-24,207,196,-3143155570000317741,4466300667777092682,0.03352591995609233,0.44562159652555433,E7ZqI99jaMGpt4wDA
177,15678539764503124283,1667-09-18,142,121,-8281318721436192242,8501970779547388610,0.44422085843054904,0.48629490998154046,LFwyeLNeB
147,7181026175975689040,0097-05-05,23,203,212353727473577015,-497677689007784199,0.509896521672182,0.8217787111019377,MvtJtEUxAk8fiXMJJ
174,2928203111583352254,1889-12-03,130,242,-1154536660392567840,204535140402629237,0.44236823641910594,0.23385372511956048,ehbl2ZC9VKNwvcDAXh
109,7726947041890458685,1615-09-01,214,253,-2084180218002131428,-3306708486402919532,0.6070926426066231,0.7209649066710092,KKXqfofO4tccUqY
190,10688138182708007475,2722-03-08,180,123,-4668575256719501300,6635449944877945048,0.33973260091067903,0.4615216627569896,cSpM1B
180,11691069342534129509,2309-05-02,18,37,-2811717105651762929,-2687032707270077130,0.7823726533581303,0.3741799316962249,UoTV57ozrgLT93qPexP
116,9445618625732145170,2379-07-07,249,145,-3898201210335827969,-7235454060557551139,0.601907272938609,0.25332504615423745,B57oSrKk
132,16762405290471839037,2196-06-13,104,64,5286162452034964940,-7200552913527459948,0.26070482777708204,0.7980197718095143,LXa1bMpV
145,8230301541616861084,2613-06-08,155,60,-8503834954382716742,-3220580767472276497,0.030809258560724917,0.2989562717678641,VI9SF3cfpwCwA11
138,14498193530838933578,0188-10-16,39,143,-2792174781409926345,439958207293152263,0.36595251100711634,0.3295597285030506,uP7mSWS2
130,12723984269788633440,0127-02-28,193,210,-737235749896681969,-7506714443948800655,0.993705633095553,0.46746769954312406,CkI4w
143,9882260208164286909,1830-04-30,80,26,-1054693025625132988,-3051329121476730567,0.24026926075140187,0.5356810361635477,agWRKtg9O1rWoIS5
143,7241326594761665872,0816-01-14,155,226,-9112302862531379878,-9027829997857698121,0.08852958686995915,0.12953752866820423,Wjr2qxOSdQSudt
101,18159293270107828272,0509-02-04,137,176,-8999453818766900409,4476357245803984410,0.7841192177305977,0.23312156922486327,gofCBnJ9
104,13630528728086303659,0956-03-25,47,107,-3834066574724911783,2846529115629773678,0.13357319684891023,0.6422290947779442,fLBIQb0k8ubAAMH2E
101,17295989470625787320,0630-04-07,12,25,2671064289755666024,3927972712744357876,0.6301422382127991,0.6598768150857436,6Spxc
121,14176675226720273966,0443-12-11,209,145,117633090491103562,1300290311147370194,0.0395956235501419,0.30937521042237837,4Xs7iAhoN9Nr2pdxnJ
109,15722302622497006034,1809-10-12,218,94,5660966863578831344,-2111308455158666973,0.3213672262636117,0.464497602144061,VafpV0G7Bkxif0f
173,4294199188702031084,1224-08-28,113,118,388165688862059910,4986387251413852494,0.7967565102389709,0.8703539067750159,GNYs9CMfCbY4rDA
136,2033547336561812001,1413-04-05,35,171,1191297088552180364,-5585644617848607053,0.2604036364436372,0.267913494720077,HtkmsSc8UB6XIchzIG0
143,1076092409673221265,2783-05-14,210,239,-5565095229230773458,7720726327382726364,0.21669423909540209,0.5160816798042311,mOgLKgnz4xfpZHa6Y
173,14268570718537649864,0736-10-23,197,210,9155638315529465453,922668787504399958,0.9968242841644728,0.007548673394855099,StSfnEBwo
134,9880372755543186525,1941-06-03,145,215,2571145667562625160,-4913014781843687863,0.9594672072055672,0.0735367497086703,rxWI7w9ein
122,18398230819058177084,1944-02-12,215,155,-4234578716420805738,-6245379760380626218,0.41812998088078435,0.007974126156639727,alw5y05LFpNw
152,2425191789221959541,1263-08-23,234,95,1660369453577653498,4736295536373489922,0.9219395565753277,0.12857907448993988,DdQBW71nvvB0MRR3D
105,15439102052688315256,2545-02-21,242,52,-667287324208190802,935586183316992815,0.9551597674631954,0.7421162686172169,GdJUt
190,4833491578882755250,2594-07-21,177,251,-6709127577832893658,4407333161977467809,0.9834849682479515,0.5514287442454346,fIHgWFCCg
160,10010083983162775327,0006-12-10,151,180,6584015585208406601,681533214629655313,0.7652642998037914,0.0053814416596695835,J8oEqP0SGFKqgMp
129,9788840859679968952,1745-03-23,105,77,1290258086544121252,-6105293989694230116,0.46808927698501457,0.013731295597958937,1q7NxMqx
169,1781836400462698965,1836-03-31,229,111,-5033824306105353389,-4847762796910437204,0.5693149516846154,0.17959687089537546,VGTKu2oaDRO8RMpCeU2
180,1885257700531542330,0418-09-21,227,6,6557170804849000879,1284521604188628465,0.34121209982876677,0.08780574889254689,gkgYkv
155,2808390888782595890,2611-11-19,240,191,-8552197569196104421,6348580333281161634,0.43872367709096693,0.7309124455704045,qTjkrChBrhz
169,2038741582325974096,2834-04-30,139,219,-8420738251142769850,7828744103904223791,0.27694575941357835,0.25882668105489837,mcQprNrdU0Z6
181,13847929190643185419,0783-04-11,47,122,7153486448647284818,-1485633251793383854,0.8115090016236493,0.645027258974543,YUbMn4I0A0MmOeUs
161,9143493804813004371,0428-02-19,8,114,4860952590294224003,1079353437383175123,0.7275457858527279,0.881408556065044,NsDHwa34Ko1it
176,5633683042686345268,1336-04-05,28,205,-1693851158994291348,7980818701217134618,0.9890101978756985,0.44458291937698824,ysGHxM
161,17469214107112941983,2672-02-23,49,137,-692372287275474607,-687879230407515866,0.31301223944307954,0.07990174264212602,HyBpro8hi3fAZanmA
198,22775355770066967,2817-06-09,157,120,-5081554147369325573,7009540907336763795,0.10603285608446433,0.42915077561662096,BcjXeY88MUjFo
174,17128129890578290152,0173-07-20,71,114,6736658076136084412,-6531119967424457273,0.4137741189349242,0.4660232836098558,rQ1vKhBunE1Jk1
192,707314536465917954,2224-06-09,198,27,5618376940552115878,-6689376287776320107,0.474479246040065,0.9212433977402149,ES72sovvHIIJX
116,14606660178283887060,1221-09-26,209,72,496276468604390800,-6499123920039687196,0.5874038342771051,0.22892891212198552,czX23o0TDcYfdVAmc
192,16133622359944811635,0222-03-18,159,95,7860627930083282970,-6038710112575482319,0.6386421420743302,0.6868922262263857,4k53z5PDreFO2lJcZC
167,15719566718106885006,0196-12-07,29,162,-8430998779839988848,-7588434349288740519,0.665956140049086,0.14381930049508107,X8UJakrhGTigYhQ
185,3870364045906578975,0942-03-13,31,109,877174315473194299,5566608316376296739,0.4391178307957524,0.00610375004667385,wdLoE
191,8135909467244375731,2648-08-10,172,182,-7213190868381198526,3766855444231622218,0.6987389316621144,0.8592960568261558,GrGVEpadYo8PmJ
120,2375842285896597842,2229-05-14,109,124,393124942797793771,-5406917625536916084,0.08305320345568912,0.5479254235598447,4JT0WP2
102,4426381097783021844,1441-06-05,237,28,9139863295399562568,4360607179161483162,0.6726706593898452,0.4895274864444723,5kivl
137,4977663209374654951,0526-09-25,180,43,-4272536855886837155,9203985029240117507,0.4242723062996413,0.8531490941327754,2RCuSPiO2Cz8wQmNMp
138,16554775574395496613,1407-10-29,157,114,8387226860128439928,-6788027356579023946,0.6554845899220938,0.7151662272606231,MZvXG1
151,16752989191716026012,2816-10-14,17,110,4424903193462607357,-3685192174829216020,0.3325039142038093,0.5214435198309264,TgAKKCDKilRY
152,13979546769639426355,2379-04-03,198,31,-7834486832133200042,322567864401513935,0.9280804012646272,0.6531691727569146,wFpPVQ1JvqkM9eX
139,16124263611545225393,0372-08-08,228,69,-4945971486694285602,1404345578436468922,0.3709411702202642,0.18858825960647652,yRdkifalSL1n5
144,7961512898844918956,2741-01-21,33,199,-6818710520468385339,-9046567340450621421,0.37363749090192644,0.7374776148974544,dn9PDL9Qh6lyCba
124,2351854884496309657,0078-05-28,202,156,8083681152142745984,-7650944759220658725,0.43441366289559225,0.019088747770647174,wc1OXFo0evsX
118,7437153881654513098,1727-10-22,41,127,123180322493993021,1039354375144634884,0.17353730771749465,0.8944310867300324,r8dnjuYSpHjKpdFpZY0
181,15328599192528080001,2867-07-21,24,133,-5346635130648679591,639662226961416302,0.42086344780368456,0.48735728656567345,ppjKY
158,15588513219856143229,2263-03-07,240,174,-7393639123108708189,5133862901194629208,0.0742483324234573,0.2355958770514177,90BP9
156,4045577334231461832,2515-05-09,118,141,1433989857631753767,943424781363053707,0.1537432106039336,0.2149721434081765,aPhnFWoLYHv3PVHA
147,6151364523387691339,1897-10-18,54,183,83841155213079169,-5335671334094120323,0.5837121623892463,0.41445052626406675,VCJTbQ
122,3157574660745768475,2205-06-01,125,29,-479646377532113968,-6841984865033013447,0.09155078068988864,0.6632502227493863,BrvKEKfCUtzgrlWY07f
160,13448090217180246625,1287-08-10,168,114,-6243289803412229368,2527084267288351888,0.12229413551613555,0.3262561565830925,QLTFT2W
143,6068123776488177303,2872-04-28,62,171,1611149275301089935,-632708020175693782,0.12251159113045629,0.4916796412543877,pvJFG
103,15667678792485700517,2669-10-19,110,188,8028635731006757060,4008521354214295938,0.15442929528905425,0.6100836509554048,gopNM27am
106,18262271596329957161,2890-11-20,8,236,1962308555685565353,3872986453786193359,0.6928041293340864,0.33072040706492856,82f2dvN8UP683VBke6d
167,396386792852766748,1882-08-15,92,224,2029450841792176098,-6988109703029374982,0.07260989393010042,0.041092275757063756,na4i2K2Jx
152,16793624064519489338,1549-01-26,214,61,-8599022109798682539,7174672044459158166,0.7361351868467421,0.5355656703551769,QIvWqkc
178,10941562199682239490,0528-11-12,64,175,6093109099869980792,4886801579269326318,0.8395200705403301,0.718370684501773,Pe2BoPOPdaKsi5R
188,9203250332734110641,1670-01-07,219,127,767298986070004141,-6412108564482302663,0.9259880771614447,0.6149363193760676,nF1baERYPweYK4YVy
189,2132371644374768212,0707-09-17,8,107,7895598355787302040,-7967895162706825298,0.83357884708173,0.0135014470273086,jIAnrA7LrQDN
134,10294772934813764428,2115-05-29,102,53,3752114325433853149,-1258777516622493457,0.5569992059574996,0.9988919445760104,LYZiLdHwI0Z0NautNiD
122,2590147286120345949,0079-03-04,156,81,4905050227065227924,-2427670621114857990,0.6264777255818071,0.02333584619816642,ter0z3dvWtbZT
112,16904623141779883573,1862-06-15,75,170,7651605590964389563,-3528564864736480835,0.48661153417559955,0.635309409008322,P0rjI1Y
198,12800359672778178935,2009-01-29,221,249,9147741190018058034,-5639779551181197666,0.11285586054961916,0.3829277174528387,HDlorCg8pJrL1Av
173,7179057303915709500,1217-11-30,0,187,172577489772068734,1618302496599329274,0.7968966513513358,0.8304310879874476,eA24dPDj5VXZtK2
106,2513414440847154154,0084-06-02,101,206,6476323093001020280,3920522338115092133,0.8754222047566796,0.9308969615990121,mIK1TQIm
134,2704601561894035109,2181-07-10,43,26,5866038892645776962,-7079786519510196319,0.5764462468526066,0.2137868047918582,N10hhGL8bthF
190,18203301871058544261,2803-12-10,148,71,-7484177579500827098,-2651828116384546543,0.7876279328644887,0.19975416660596934,bfh7Ypte5J
196,3807190902783950833,0836-07-31,210,31,8631555699658395065,-3151922722539014608,0.9472405343619765,0.7336824337479242,gkeMte7FqMeuc
106,6878224467542357518,2111-08-09,149,49,5834016408766251704,5546099061902691249,0.08944626176488835,0.8297642079164212,Z5Y685ZOde
190,17380527629646916995,1823-04-07,218,162,-3501631895868516228,-6687231319298198169,0.47136451224125264,0.6196287928710821,DZbuQ5YyBQYJVaNm
153,14407496514540891655,0053-02-28,71,234,5314900733638053297,7265631196446282312,0.6643257620218989,0.6872464047251021,pWlivUizI1
108,5468537261154474935,0188-05-29,93,63,1831213002756104704,-6453999106813529979,0.7808816831944208,0.7304987001960083,ae5cS9cAvhV
108,9640926766308014213,0923-10-24,41,36,-8693501028109759549,8262602410971175487,0.15343820828464128,0.07644441901512056,KvQZGPw6ILLrQ
169,1634574712770781305,2442-12-05,219,204,8786563352626247639,5293357352459308910,0.050352014958689684,0.19122948207065416,9EPDuSu6JeWI
182,12188781505596536067,0024-02-13,189,55,8332331600540214405,3945849386159878975,0.9008985815988979,0.3246431427402394,fjuL92yJx4xGzW
153,11214685357505282517,2252-11-07,36,107,8611140486575912423,-6027408564377605419,0.6945342929211866,0.4265560750042976,modQN6T4imn1i5Z
129,6683173320002410484,1271-12-20,78,190,5215575205006420864,2487609918457322952,0.5320152916632023,0.5442423784270416,U834u3
101,5829441187421732119,1698-01-17,18,31,3079567869127482791,8680415891280821789,0.01713235749054476,0.5877896429190613,uw0SkQTl5qgz7P8Ov
152,16771937772918285830,0114-02-17,197,37,-602100188608665094,-9169948771733771088,0.6776751920727849,0.20333723734037312,HeZCBvNyTxvUV
110,6927724481862399147,1755-10-01,134,65,-8644023767375592325,6918962429069253847,0.9160028422379339,0.32358713630028013,i3OwPUz6HRTU4ti7d
159,16332290318481885260,2923-10-04,64,64,6648669742831175112,1013424088718982412,0.45899249990580304,0.21832761962233638,0y5NM7im
178,2864803471795247866,2398-02-14,164,160,1117920278015047820,5031945366107481754,0.044684845591919986,0.13052292114276964,gEUhBA5whEXcM
110,3317374030815619005,1687-12-11,125,179,-8054128964692439149,-2795187062238967543,0.09204693437345324,0.7422706895463477,FvNm3ggqHtzr81Zktom
144,18038789794461593209,2547-10-26,18,4,-4639412972563888707,-2244639873973796322,0.3029380978650138,0.2761060055259563,fvwU58D6ifKak
118,11613667613176247511,2190-01-27,246,95,-5358845551946998412,1636684690465909669,0.6657489243416335,0.0671363067668338,3Cm4IAaJfC
117,2486602882707639972,2959-05-28,152,147,-2268644705732821520,1856499654341940369,0.6711739435350101,0.9495216165730176,AIMSQ
187,8245882298729291960,0137-08-02,247,179,1378230154914837654,345314475017258642,0.39701093071798244,0.9268091357772067,AqhOoM9jX5BUfIzvt
153,11821202488639176864,0014-10-17,214,167,-7640303409690104311,-5362179682568921869,0.11658129983396004,0.03372978241350244,IqDZoa
140,515532022583646173,1152-03-10,49,47,-7130376734466258113,-1067631227841575844,0.7151449682834449,0.977123532668144,i0cKCL
182,7967021506558197602,0480-03-23,22,84,2206241786742421482,1335238615218269389,0.6219856633569353,0.9005529724508642,NIfSBk4zEcyoM9a
170,8825201667604855248,0964-12-09,73,113,445746432725416494,-3931484604734052335,0.8710920654027354,0.19145019346057301,YDmD1
143,9096582316733958706,0756-04-17,234,150,1432970276111697416,3795531992036872961,0.31387125099679913,0.8482903168628448,wiyOqqN9e92dKEXutl
126,16305508089868005090,2162-08-14,80,155,3522680407383207169,969548648548970319,0.5694977276594215,0.45249835659761173,d6pDDAQqZyJ
127,11363377070620617741,1034-04-10,180,208,-7383401604350746382,-987643134722763789,0.48092962970081776,0.09680635173793706,0EHdx6tdw
137,1323301524928888730,0368-06-06,186,20,-3975621286913753988,5776255508893627854,0.8680364629769827,0.04481443464006696,4Np7M9JkBRyq
165,15823469105973016632,2044-11-27,197,121,-7298580202004234744,4008981435793967040,0.26047063946128235,0.4632306572093903,gcPzeSSsG
157,7307074745572185126,0602-08-12,82,203,-9152402497104344634,2858741981227950839,0.4932323322779584,0.6825513934258115,2IB3hFG7OHjub
189,1552433352590135267,2811-07-10,18,13,-4623457754674287669,7668589055165602314,0.7285202668982907,0.3582044895667317,gAygx1VOEhMy
168,1582452464238223400,2691-12-13,239,138,4075478242540812563,-2162662294808683899,0.5362178562429857,0.20371275283806078,bfw10zmPqSXRmp
192,15176377288756568054,0370-07-22,39,113,4688235887177987446,1986747837629752877,0.649966927868003,0.6442529636279547,N4Iasia4RJN3n
112,6200048690297685323,0517-03-22,62,63,-3847904682606775235,7039042867786798829,0.18093184099602422,0.1367565212782782,afbQ87xt5PU
136,9781453240741166944,1349-10-12,241,174,2061965032809871220,1844407735180312910,0.6296797743037529,0.9437820969791223,kaT2RyAnq1IlzB
100,2669375092889885798,1473-01-18,130,191,-7194901728223048198,5796062226828557215,0.995177696232741,0.7845847291094835,1ns6npGe
131,6793288983466023962,1996-07-08,204,138,7999023053163111547,6048287639692948355,0.6054499994885921,0.14786386090202497,M2Ma2PBhXG
100,2379426058292863345,0744-10-30,151,220,-6805588207764418760,8124313980627879015,0.5513477612492997,0.5970399087335934,o9qlY4VRSs
172,1560246423395292487,1152-01-11,171,194,-4668510400216772703,-3418261806101519127,0.0918842754088447,0.6133268986153828,wh1Yr9f0KZQ3S5W
115,510914879164613358,0811-04-18,156,86,-5397146273009695501,2216092983007715710,0.1353394596451789,0.45270357330117816,JJsPKc2iI41G8IilQ
152,2410034131577332360,2282-06-12,134,133,-2233348795044396746,3515261075669068675,0.9712829222473583,0.7038129704817243,MYnkBkIhRI6NYt
181,6616747566460578940,1111-05-12,236,91,-7329189982508672917,-5915041848691211744,0.1839889310691536,0.6284763125856062,M8QyTR8Goy
182,15570360678433674341,1263-11-20,48,103,-6928022283096910215,1539554841768703222,0.7605767328261167,0.2680998262919446,EUpWchMG6n2
122,13540000494035418269,0797-12-12,165,216,-7909291965624721674,-4386407327776441429,0.7393090098704199,0.0840087211372349,6mnkVDP
109,8389920673760512115,1872-07-04,135,49,3639283722504177386,2952027112175659656,0.49071035622142023,0.053128148870742575,6bdStwDMciGiNI
190,17994569073502275189,0016-11-21,116,95,-517488712097687706,1943099467526278443,0.2588250337493202,0.6299235922985892,8S5oVl690BYtpZ7B1
122,15590010435286070951,2225-02-17,7,46,-598673605326974998,1913876103502244775,0.9876277115149948,0.3814086269517243,CVLCTZ
157,2907532833369570711,2552-07-05,235,110,8215913580603263914,-6774901315882237647,0.7837494019587014,0.6680014107256159,BBbd9ADqvLfZq
199,10323122075437212490,2968-06-08,200,153,819395358943099598,6393242685747484020,0.03803229617613302,0.9668383394401145,dwisCQ8lru9cR0RvC8J
140,4346920345537865399,0643-05-30,44,68,-8019255373982385269,6004293474668227154,0.7045031120891905,0.6100941374382846,7RqkNgELc1L
171,5983423095592227650,0388-07-03,18,181,-835769002875369908,-92059413149422858,0.5241600333304431,0.19479402768485587,kxU4MfwqmGNXaq2l
138,2151120030710842012,1587-09-01,118,68,-1796441427617112773,1616768312156993482,0.38580972865254715,0.3343481225832907,0kgvljdA9T
188,3686788533074560773,0416-02-13,42,71,4210589767241271371,-828040703388920082,0.03385510964719729,0.22203049505917571,2w7NqE3EY
109,9463057801815330618,1327-06-23,176,237,1441407598697311055,-7577475433338379249,0.25668632748541675,0.9313308931928503,H5vGmp6EWyl2SasjS6k
165,14684251724031954176,0982-07-18,186,243,-5028453424598007133,8477476336166963575,0.8935723015746128,0.42602929655292165,WvE8k7fb2YVS
117,14723868095449938737,0386-02-15,23,165,5167613823623579695,-8830410686082711248,0.6189635056728914,0.5648769734435514,ld7VOVQe55wh5SOw48o
183,10175608565283156057,2684-10-30,208,29,267888035731004358,8753816231806327181,0.14818347409818888,0.18342924567290741,5PUp7D7
104,2689392673577143387,0677-07-15,30,232,2572353207161686160,-544452917126251720,0.12949949251509585,0.9482716426358699,dmiPSA0s0SjxvFEnee
129,7832835772660442594,2049-06-07,124,231,5210018045619370039,8803860985767367419,0.378390221624735,0.34933632780560064,htolylP
149,443128347439279888,1804-08-22,195,85,3076192108640130654,-2958034262044301226,0.4878352896967846,0.10408802965141817,XVLLSjE9344efmAYHGz
123,1454205441483794940,2667-10-03,188,120,2476960626590718120,-8504343111441556429,0.9642849293258527,0.718882424881737,VRmFpYflNzP
108,16848479540346773346,0025-08-17,2,143,-816907353633808157,-8920366620960097418,0.12888213398609072,0.7640078411691771,WDw2QlY1cK0BeUm3fS8
184,17518573491678161757,0415-06-29,80,111,2566867542538992023,-3562943538066063821,0.9542509055877043,0.1510278690173802,MdPljZn7cnuq2V5B
166,5510534252926196184,1744-02-21,241,156,-1527140627999099397,2977789956782162463,0.19089301560690286,0.1045383631607858,nqYdXRTLW3C4Of
125,13906037136775185258,1573-04-08,67,24,-11046121334561813,-1917683924121273587,0.09987635829778985,0.059480545067626345,apOlMcQsk5y
158,230839809138970917,2425-06-22,192,40,7427044419619132171,1161869814617886518,0.026984748679834025,0.351805585135063,9mWWjRVWTRJsFEmJ3
178,17488299283194256106,0621-11-16,30,172,4573929757437326484,-2048248678860126928,0.10067710084999615,0.8560758519180416,47UECJg
168,830701057906055917,2156-02-10,20,213,-2166963455788650524,6717031047211076929,0.04781795735957661,0.8101115476169675,zjbV1jTUFSWNY
189,10930438333425196341,1898-01-30,25,196,2967961887261833414,2870237355685789128,0.980783112528567,0.6652984342552697,lrKptQWCA
138,12963989402748007698,0411-03-05,178,153,-8127072097358034657,-603625463797498828,0.663349060695313,0.5791816793722783,nngY04qVj6kxLo50c
144,10686423607932306560,0407-03-30,238,231,1178692884741048823,2432636957896914742,0.38407268004267836,0.8223264100240152,tWaPhI0g
192,1164824026465748994,1812-02-02,237,239,3384757326268316828,-6599317361912392537,0.3789761865010831,0.6245674555532285,yT1o2lW8SW
108,10816649351134815096,2960-04-03,118,35,-7840103017503760238,-7855800858274011498,0.4384772071972822,0.1601426733812782,sfDKrcCmgGGtEnVe9
